session_id,packets_amount,packets_size_all,packets_size_avg,packets_size_dis,avg_time_between,avg_time_dis
287,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.03511867254778407,0.0
429,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
453,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
295,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.036462927956311696,0.0
628,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
653,3.5363179857132754e-05,2.9191894711204917e-06,0.01391650099403579,0.0,0.0,0.0
660,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
639,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0
495,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
104,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0008821676118462507,0.0
348,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.013652593992858642,0.0
417,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
242,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.04183994959042218,0.0
496,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
361,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
209,0.0007426267769997879,0.00010674945134165616,0.08846918489065606,0.003069134360058428,4.200798151648813e-05,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0001768158992856638,1.2340210037009351e-05,0.011928429423459251,5.648976356369514e-05,0.1896660365469439,0.031991426209775
28,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.03873135895820206,0.0
446,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
585,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
440,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
486,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
640,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
63,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.05927326191976475,0.0
581,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
224,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
558,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
2,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
42,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
614,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
430,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
245,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
463,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
147,0.00028290543885706204,1.9903564575821534e-05,0.013253479125248512,5.579227189969341e-05,0.05860113421550094,0.003912891799898799
